"","yr","mo","dy","hr","dck","id","lat","lon","w","d"
"3381107",2021,6,20,5,992,"WCE5063",42.6,290.7,7.2,240
"3381261",2021,6,20,5,992,"SJA4RSK",39.8,286.1,NA,NA
"3381621",2021,6,20,5,992,"KAOU",30.1,235.3,5.7,10
"3381984",2021,6,20,5,992,"WDA7827",21.3,202.1,2.6,90
"33820541",2021,6,20,5,992,"WGAE",17.5,39.7,10.3,350
"33879381",2021,6,20,6,992,"WDG7520",60.1,210.6,4.1,170
"3388204",2021,6,20,6,992,"AMOUK05",53.6,359.8,NA,NA
"3388685",2021,6,20,6,992,"WCE5063",42.5,290.7,6.7,260
"3388839",2021,6,20,6,992,"SJA4RSK",39.6,286.1,NA,NA
"33892571",2021,6,20,6,992,"KAOU",30.1,235.3,4.6,340
"33896641",2021,6,20,6,992,"WDA7827",21.3,202.1,5.1,50
"3389740",2021,6,20,6,992,"WGAE",17.3,39.7,NA,NA
"33956351",2021,6,20,7,992,"WDG7520",60.1,210.6,2.6,180
"33957341",2021,6,20,7,992,"AMOUK05",53.7,359.7,NA,NA
"3396147",2021,6,20,7,992,"WCE5063",42.6,290.7,9.8,280
"3396306",2021,6,20,7,992,"SJA4RSK",39.3,286.1,NA,NA
"3396643",2021,6,20,7,992,"KAOU",30.1,235.3,6.2,350
"3396990",2021,6,20,7,992,"WDA7827",21.3,202.1,2.1,50
"3397059",2021,6,20,7,992,"WGAE",17,39.8,NA,NA
"34028901",2021,6,20,8,992,"WDG7520",60.1,210.6,1,120
"3403135",2021,6,20,8,992,"AMOUK05",53.7,359.7,NA,NA
"3403574",2021,6,20,8,992,"WCE5063",42.6,290.7,9.3,270
"3403742",2021,6,20,8,992,"SJA4RSK",39.1,286,NA,NA
"3404087",2021,6,20,8,992,"KAOU",30.1,235.3,4.6,320
"3404420",2021,6,20,8,992,"WDA7827",21.3,202.1,2.1,70
"3404484",2021,6,20,8,992,"WGAE",16.9,40,NA,NA
"34103461",2021,6,20,9,992,"WDG7520",60.1,210.6,1.5,190
"34105911",2021,6,20,9,992,"AMOUK05",53.7,359.7,NA,NA
"34110541",2021,6,20,9,992,"WCE5063",42.6,290.7,10.3,250
"3411231",2021,6,20,9,992,"SJA4RSK",38.9,286,NA,NA
"3411563",2021,6,20,9,992,"KAOU",30.2,235.3,4.1,320
"3411907",2021,6,20,9,992,"WDA7827",21.3,202.1,2.1,70
"3411979",2021,6,20,9,992,"WGAE",16.8,40.3,NA,NA
"3417862",2021,6,20,10,992,"WDG7520",60.1,210.6,1,360
"34181041",2021,6,20,10,992,"AMOUK05",53.7,359.7,NA,NA
"3418541",2021,6,20,10,992,"WCE5063",42.6,290.7,8.7,250
"3418727",2021,6,20,10,992,"SJA4RSK",38.7,285.9,NA,NA
"3419029",2021,6,20,10,992,"KAOU",30.2,235.2,3.1,310
"34193711",2021,6,20,10,992,"WDA7827",21.3,202.1,1,80
"3419440",2021,6,20,10,992,"WGAE",16.6,40.5,NA,NA
"34252351",2021,6,20,11,992,"WDG7520",60.1,210.6,1.5,350
"3425334",2021,6,20,11,992,"AMOUK05",53.7,359.7,NA,NA
"3425740",2021,6,20,11,992,"WCE5063",42.6,290.6,7.2,250
"3425929",2021,6,20,11,992,"SJA4RSK",38.5,285.8,NA,NA
"3426249",2021,6,20,11,992,"KAOU",30.2,235.2,2.6,330
"3426588",2021,6,20,11,992,"WDA7827",21.3,202.1,2.1,100
"3426661",2021,6,20,11,992,"WGAE",16.4,40.8,9.8,360
"3432540",2021,6,20,12,992,"WDG7520",60.1,210.6,1,200
"3432795",2021,6,20,12,992,"AMOUK05",53.7,359.7,NA,NA
"34332931",2021,6,20,12,992,"WCE5063",42.6,290.7,8.7,250
"3433517",2021,6,20,12,992,"SJA4RSK",38.2,285.7,NA,NA
"3433863",2021,6,20,12,992,"KAOU",30.3,235.2,5.1,310
"3434260",2021,6,20,12,992,"WDA7827",21.3,202.1,4.6,70
"3434353",2021,6,20,12,992,"WGAE",16.2,41,NA,NA
"3440276",2021,6,20,13,992,"WDG7520",60.1,210.6,0.5,140
"3440514",2021,6,20,13,992,"AMOUK05",53.7,359.7,NA,NA
"3440950",2021,6,20,13,992,"WCE5063",42.6,290.6,5.7,260
"3441173",2021,6,20,13,992,"SJA4RSK",38,285.6,NA,NA
"3441451",2021,6,20,13,992,"KAOU",30.3,235.2,6.2,310
"34418151",2021,6,20,13,992,"WDA7827",21.3,202.1,2.6,80
"3441887",2021,6,20,13,992,"WGAE",15.9,41.2,8.7,10
"3447755",2021,6,20,14,992,"WDG7520",60.1,210.6,0.5,170
"3447996",2021,6,20,14,992,"AMOUK05",53.7,359.7,NA,NA
"3448451",2021,6,20,14,992,"WCE5063",42.5,290.5,4.6,260
"3448653",2021,6,20,14,992,"SJA4RSK",38.1,285.6,NA,NA
"3448945",2021,6,20,14,992,"KAOU",30.2,235.3,6.7,300
"3449293",2021,6,20,14,992,"WDA7827",21.3,202.1,2.1,80
"34493681",2021,6,20,14,992,"WGAE",15.7,41.4,6.2,350
"34552231",2021,6,20,15,992,"WDG7520",60.1,210.6,0.5,340
"34554631",2021,6,20,15,992,"AMOUK05",53.7,359.7,NA,NA
"3455928",2021,6,20,15,992,"WCE5063",42.5,290.6,3.6,260
"3456132",2021,6,20,15,992,"SJA4RSK",38.1,285.6,NA,NA
"3456446",2021,6,20,15,992,"KAOU",30.2,235.2,4.6,330
"34567991",2021,6,20,15,992,"WDA7827",21.3,202.1,1,280
"3456882",2021,6,20,15,992,"WGAE",15.5,41.6,NA,NA
"34627961",2021,6,20,16,992,"WDG7520",60.1,210.6,0.5,340
"3463039",2021,6,20,16,992,"AMOUK05",53.7,359.7,NA,NA
"3463485",2021,6,20,16,992,"WCE5063",42.5,290.7,5.1,250
"34636881",2021,6,20,16,992,"SJA4RSK",38.1,285.6,NA,NA
"34639861",2021,6,20,16,992,"KAOU",30.2,235.2,4.1,320
"34643411",2021,6,20,16,992,"WDA7827",21.3,202.1,0.5,30
"3464425",2021,6,20,16,992,"WGAE",15.2,41.8,NA,NA
"3470314",2021,6,20,17,992,"WDG7520",60.1,210.6,1,230
"34705561",2021,6,20,17,992,"AMOUK05",53.7,359.7,NA,NA
"3471010",2021,6,20,17,992,"WCE5063",42.5,290.7,4.1,250
"34712101",2021,6,20,17,992,"SJA4RSK",38.1,285.6,NA,NA
"3471505",2021,6,20,17,992,"KAOU",30.3,235.2,4.6,300
"34718831",2021,6,20,17,992,"WDA7827",21.3,202.1,1,30
"3471967",2021,6,20,17,992,"WGAE",15,41.9,6.2,30
"34778471",2021,6,20,18,992,"WDG7520",60.1,210.6,1.5,130
"3478094",2021,6,20,18,992,"AMOUK05",53.7,359.7,NA,NA
"34785901",2021,6,20,18,992,"WCE5063",42.6,290.7,4.6,220
"3478816",2021,6,20,18,992,"SJA4RSK",38.1,285.6,NA,NA
"34791561",2021,6,20,18,992,"KAOU",30.3,235.2,5.1,290
"3479560",2021,6,20,18,992,"WDA7827",21.3,202.1,2.6,60
"3479667",2021,6,20,18,992,"WGAE",14.7,42,NA,NA
"3485562",2021,6,20,19,992,"WDG7520",60.1,210.6,0.5,130
"3485660",2021,6,20,19,992,"AMOUK05",53.7,359.7,NA,NA
"3486060",2021,6,20,19,992,"WCE5063",42.6,290.7,5.7,210
"3486268",2021,6,20,19,992,"SJA4RSK",38.1,285.6,NA,NA
"3486556",2021,6,20,19,992,"KAOU",30.3,235.1,4.6,300
"3486934",2021,6,20,19,992,"WDA7827",21.3,202.1,4.6,60
"3487014",2021,6,20,19,992,"WGAE",14.4,42.1,2.6,360
"34928791",2021,6,20,20,992,"WDG7520",60.1,210.6,0.5,270
"3493121",2021,6,20,20,992,"AMOUK05",53.6,0,NA,NA
"3493570",2021,6,20,20,992,"WCE5063",42.5,290.7,6.7,190
"3493769",2021,6,20,20,992,"SJA4RSK",38.1,285.6,NA,NA
"3494054",2021,6,20,20,992,"KAOU",30.3,235.1,4.6,280
"3494401",2021,6,20,20,992,"WDA7827",21.3,202.1,3.6,60
"3494491",2021,6,20,20,992,"WGAE",14.1,42.3,NA,NA
"3500356",2021,6,20,21,992,"WDG7520",60.1,210.6,0.5,280
"3500615",2021,6,20,21,992,"AMOUK05",53.5,0.4,NA,NA
"3501044",2021,6,20,21,992,"WCE5063",42.6,290.7,6.7,190
"3501256",2021,6,20,21,992,"SJA4RSK",38.1,285.6,NA,NA
"3501544",2021,6,20,21,992,"KAOU",30.4,235.1,5.1,290
"3501918",2021,6,20,21,992,"WDA7827",21.3,202.1,4.6,80
"35078541",2021,6,20,22,992,"WDG7520",60.1,210.6,1.5,320
"3507956",2021,6,20,22,992,"AMOUK05",53.4,0.8,NA,NA
"3508357",2021,6,20,22,992,"WCE5063",42.6,290.7,5.7,180
"3508562",2021,6,20,22,992,"SJA4RSK",38,285.6,NA,NA
"3508825",2021,6,20,22,992,"KAOU",30.4,235.1,4.6,280
"3509210",2021,6,20,22,992,"WDA7827",21.3,202.1,7.2,70
"3509304",2021,6,20,22,992,"WGAE",13.5,42.5,5.1,310
"3515117",2021,6,20,23,992,"WDG7520",60.1,210.6,1.5,320
"3515222",2021,6,20,23,992,"AMOUK05",53.2,1.2,NA,NA
"3515627",2021,6,20,23,992,"WCE5063",42.6,290.7,6.2,200
"3515868",2021,6,20,23,992,"SJA4RSK",37.8,285.3,NA,NA
"3516109",2021,6,20,23,992,"KAOU",30.4,235.1,4.1,290
"3516477",2021,6,20,23,992,"WDA7827",21.3,202.1,4.6,70
"3516581",2021,6,20,23,992,"WGAE",13.3,42.7,5.7,310
"3522433",2021,6,21,0,992,"WDG7520",60.1,210.6,2.1,310
"3522730",2021,6,21,0,992,"AMOUK05",53,1.6,NA,NA
"3523192",2021,6,21,0,992,"WCE5063",42.6,290.7,7.2,200
"3523412",2021,6,21,0,992,"SJA4RSK",38.1,285.6,NA,NA
"3523743",2021,6,21,0,992,"KAOU",30.4,235,4.6,280
"3524163",2021,6,21,0,992,"WDA7827",21.3,202.1,6.7,60
"3524305",2021,6,21,0,992,"WGAE",13.1,43,NA,NA
"3530233",2021,6,21,1,992,"WDG7520",60.1,210.6,1.5,260
"3530933",2021,6,21,1,992,"WCE5063",42.6,290.7,7.2,200
"3531151",2021,6,21,1,992,"SJA4RSK",38.1,285.6,NA,NA
"3531418",2021,6,21,1,992,"KAOU",30.5,235,4.1,290
"3531796",2021,6,21,1,992,"WDA7827",21.3,202.1,6.2,70
"3531899",2021,6,21,1,992,"WGAE",12.8,43.1,5.7,310
"3537751",2021,6,21,2,992,"WDG7520",60.1,210.6,1.5,70
"3538038",2021,6,21,2,992,"AMOUK05",52.7,2.4,NA,NA
"3538445",2021,6,21,2,992,"WCE5063",42.6,290.7,6.2,200
"3538653",2021,6,21,2,992,"SJA4RSK",38.1,285.6,NA,NA
"3538920",2021,6,21,2,992,"KAOU",30.5,235,4.6,320
"3539304",2021,6,21,2,992,"WDA7827",21.3,202.1,5.7,80
"35394201",2021,6,21,2,992,"WGAE",12.6,43.3,4.1,290
"3545241",2021,6,21,3,992,"WDG7520",60.1,210.6,2.1,180
"3545349",2021,6,21,3,992,"AMOUK05",52.5,2.8,NA,NA
"3545755",2021,6,21,3,992,"WCE5063",42.6,290.7,6.2,200
"3545967",2021,6,21,3,992,"SJA4RSK",38.1,285.6,NA,NA
"3546256",2021,6,21,3,992,"KAOU",30.5,235,4.6,310
"35466531",2021,6,21,3,992,"WDA7827",21.3,202.1,4.1,20
"3546773",2021,6,21,3,992,"WGAE",12.4,43.6,2.6,300
"3552621",2021,6,21,4,992,"WDG7520",60.1,210.6,3.6,170
"3552912",2021,6,21,4,992,"AMOUK05",52.3,3.1,NA,NA
"3553302",2021,6,21,4,992,"WCE5063",42.6,290.7,6.7,220
"3553509",2021,6,21,4,992,"SJA4RSK",38.1,285.6,NA,NA
"3553785",2021,6,21,4,992,"KAOU",30.5,235.2,5.7,310
"35541731",2021,6,21,4,992,"WDA7827",21.3,202.1,6.7,80
"3554278",2021,6,21,4,992,"WGAE",12.3,43.9,4.1,20
"3560094",2021,6,21,5,992,"WDG7520",60.1,210.6,1.5,10
"3560389",2021,6,21,5,992,"AMOUK05",52.1,3.6,NA,NA
"3560787",2021,6,21,5,992,"WCE5063",42.6,290.7,6.7,230
"3560993",2021,6,21,5,992,"SJA4RSK",38.1,285.6,NA,NA
"3561255",2021,6,21,5,992,"KAOU",30.6,235.4,6.7,310
"3561643",2021,6,21,5,992,"WDA7827",21.3,202.1,4.1,90
"3561754",2021,6,21,5,992,"WGAE",12.1,44.2,6.2,20
"3567613",2021,6,21,6,992,"WDG7520",60.1,210.6,1,250
"3567924",2021,6,21,6,992,"AMOUK05",52,4,NA,NA
"3568359",2021,6,21,6,992,"WCE5063",42.6,290.7,7.7,220
"3568591",2021,6,21,6,992,"SJA4RSK",38.1,285.6,NA,NA
"35688921",2021,6,21,6,992,"KAOU",30.6,235.6,5.1,300
"35693211",2021,6,21,6,992,"WDA7827",21.3,202.1,4.6,50
"3569473",2021,6,21,6,992,"WGAE",12,44.5,NA,NA
"3575361",2021,6,21,7,992,"WDG7520",60.1,210.6,1.5,200
"35756611",2021,6,21,7,992,"AMOUK05",51.9,4.1,NA,NA
"3576059",2021,6,21,7,992,"WCE5063",42.6,290.7,6.2,220
"3576268",2021,6,21,7,992,"SJA4RSK",38.1,285.6,NA,NA
"3576526",2021,6,21,7,992,"KAOU",30.7,235.8,4.6,290
"3576916",2021,6,21,7,992,"WDA7827",21.3,202.1,3.1,60
"3577016",2021,6,21,7,992,"WGAE",11.9,44.7,6.7,210
"3582823",2021,6,21,8,992,"WDG7520",60.1,210.6,1.5,10
"3583119",2021,6,21,8,992,"AMOUK05",51.9,4.1,NA,NA
"3583509",2021,6,21,8,992,"WCE5063",42.6,290.7,6.2,220
"3583720",2021,6,21,8,992,"SJA4RSK",38.1,285.6,NA,NA
"35839681",2021,6,21,8,992,"KAOU",30.8,236.1,5.1,280
"35843673",2021,6,21,8,992,"WDA7827",21.3,202.1,3.1,40
"3584464",2021,6,21,8,992,"WGAE",11.8,45,10.3,240
"35903051",2021,6,21,9,992,"WDG7520",60.1,210.6,0.5,180
"35909943",2021,6,21,9,992,"WCE5063",42.6,290.7,6.2,190
"3591198",2021,6,21,9,992,"SJA4RSK",38.1,285.6,NA,NA
"3591452",2021,6,21,9,992,"KAOU",30.8,236.3,2.6,270
"3591859",2021,6,21,9,992,"WDA7827",21.3,202.1,2.1,70
"3591977",2021,6,21,9,992,"WGAE",11.9,45.3,NA,NA
"3597762",2021,6,21,10,992,"WDG7520",60.1,210.6,0.5,20
"35980631",2021,6,21,10,992,"AMOUK05",51.9,4.1,NA,NA
"3598462",2021,6,21,10,992,"WCE5063",42.6,290.7,6.2,180
"35986671",2021,6,21,10,992,"SJA4RSK",38.1,285.6,NA,NA
"3598919",2021,6,21,10,992,"KAOU",30.9,236.5,3.6,280
"3599321",2021,6,21,10,992,"WDA7827",21.3,202.1,1.5,40
"3599423",2021,6,21,10,992,"WGAE",12,45.6,9.8,210
"3605257",2021,6,21,11,992,"WDG7520",60.1,210.6,1,30
"3605558",2021,6,21,11,992,"AMOUK05",51.9,4.1,NA,NA
"3605946",2021,6,21,11,992,"WCE5063",42.6,290.7,8.2,180
"36061481",2021,6,21,11,992,"SJA4RSK",38.1,285.6,NA,NA
"3606395",2021,6,21,11,992,"KAOU",30.9,236.7,3.6,260
"3606795",2021,6,21,11,992,"WDA7827",21.3,202.1,3.6,60
"3606891",2021,6,21,11,992,"WGAE",12.1,45.9,9.3,230
"36127092",2021,6,21,12,992,"WDG7520",60.1,210.6,0.5,240
"3612848",2021,6,21,12,992,"AMOUK05",51.9,4.1,NA,NA
"36132901",2021,6,21,12,992,"WCE5063",42.6,290.7,8.2,180
"3613504",2021,6,21,12,992,"SJA4RSK",38.1,285.6,NA,NA
"3613794",2021,6,21,12,992,"KAOU",31,236.9,4.6,250
"3614226",2021,6,21,12,992,"WDA7827",21.3,202.1,2.1,50
"3614353",2021,6,21,12,992,"WGAE",12.2,46.2,6.2,230
"3620290",2021,6,21,13,992,"WDG7520",60.1,210.6,0,10
"3620595",2021,6,21,13,992,"AMOUK05",51.9,4.1,NA,NA
"36209821",2021,6,21,13,992,"WCE5063",42.6,290.7,7.2,200
"3621187",2021,6,21,13,992,"SJA4RSK",38.1,285.6,NA,NA
"3621435",2021,6,21,13,992,"KAOU",31,237.2,3.6,250
"3621845",2021,6,21,13,992,"WDA7827",21.3,202.1,1.5,60
"36219481",2021,6,21,13,992,"WGAE",12.3,46.5,NA,NA
"3628102",2021,6,21,14,992,"AMOUK05",51.9,4.1,NA,NA
"36285021",2021,6,21,14,992,"WCE5063",42.6,290.7,7.7,180
"36287111",2021,6,21,14,992,"SJA4RSK",38.1,285.6,NA,NA
"3628955",2021,6,21,14,992,"KAOU",31.1,237.3,4.1,230
"3629362",2021,6,21,14,992,"WDA7827",21.3,202.1,1.5,70
"3629463",2021,6,21,14,992,"WGAE",12.4,46.9,3.6,240
"36353131",2021,6,21,15,992,"WDG7520",60.1,210.6,0.5,290
"3636012",2021,6,21,15,992,"WCE5063",42.6,290.7,7.2,180
"3636219",2021,6,21,15,992,"SJA4RSK",38.1,285.6,NA,NA
"3636474",2021,6,21,15,992,"KAOU",31.1,237.3,4.1,230
"3636884",2021,6,21,15,992,"WDA7827",21.3,202.1,0.5,340
"3637012",2021,6,21,15,992,"WGAE",12.5,47.2,NA,NA
"36428361",2021,6,21,16,992,"WDG7520",60.1,210.6,2.6,350
"3642956",2021,6,21,16,992,"AMOUK05",51.9,4.1,NA,NA
"3643351",2021,6,21,16,992,"WCE5063",42.6,290.7,8.2,180
"36435571",2021,6,21,16,992,"SJA4RSK",38.1,285.6,NA,NA
"3643796",2021,6,21,16,992,"KAOU",31.1,237.4,2.6,240
"3644202",2021,6,21,16,992,"WDA7827",21.3,202.1,1.5,70
"3644302",2021,6,21,16,992,"WGAE",12.6,47.5,5.1,300
"3650137",2021,6,21,17,992,"WDG7520",60.1,210.6,0.5,40
"36504351",2021,6,21,17,992,"AMOUK05",51.9,4.1,NA,NA
"36508341",2021,6,21,17,992,"WCE5063",42.6,290.7,8.7,180
"3651032",2021,6,21,17,992,"SJA4RSK",38.1,285.6,NA,NA
"3651280",2021,6,21,17,992,"KAOU",31.2,237.6,5.1,270
"3651683",2021,6,21,17,992,"WDA7827",21.3,202.1,1,10
"3651792",2021,6,21,17,992,"WGAE",12.7,47.8,2.6,300
"3657615",2021,6,21,18,992,"WDG7520",60.1,210.6,2.6,170
"3657752",2021,6,21,18,992,"AMOUK05",51.9,4.1,NA,NA
"3658195",2021,6,21,18,992,"WCE5063",42.6,290.7,7.7,190
"3658420",2021,6,21,18,992,"SJA4RSK",38.1,285.6,NA,NA
"3658715",2021,6,21,18,992,"KAOU",31.3,237.8,3.6,250
"3659143",2021,6,21,18,992,"WDA7827",21.3,202.1,1.5,20
"3659268",2021,6,21,18,992,"WGAE",12.8,48.1,NA,NA
"3665165",2021,6,21,19,992,"WDG7520",60.1,210.6,5.1,170
"3665291",2021,6,21,19,992,"AMOUK05",51.9,4.1,NA,NA
"3665699",2021,6,21,19,992,"WCE5063",42.6,290.7,10.3,170
"3665906",2021,6,21,19,992,"SJA4RSK",38.1,285.6,NA,NA
"3666156",2021,6,21,19,992,"KAOU",31.3,238,3.1,250
"3666583",2021,6,21,19,992,"WDA7827",21.3,202.1,3.6,50
"3666682",2021,6,21,19,992,"WGAE",12.9,48.4,1.5,280
"36725381",2021,6,21,20,992,"WDG7520",60.1,210.6,6.7,170
"36728521",2021,6,21,20,992,"AMOUK05",52,4,NA,NA
"3673263",2021,6,21,20,992,"WCE5063",42.5,290.7,10.8,170
"3673456",2021,6,21,20,992,"SJA4RSK",38.1,285.6,NA,NA
"3673703",2021,6,21,20,992,"KAOU",31.4,238.2,4.6,230
"3674117",2021,6,21,20,992,"WDA7827",21.3,202.1,9.3,100
"3674120",2021,6,21,20,992,"WDA7827",21.2,202,7.2,100
"36800381",2021,6,21,21,992,"WDG7520",60.1,210.6,7.2,190
"3680166",2021,6,21,21,992,"AMOUK05",52.2,3.5,NA,NA
"3680595",2021,6,21,21,992,"WCE5063",42.5,290.7,10.3,190
"3680798",2021,6,21,21,992,"SJA4RSK",38.1,285.6,NA,NA
"3681050",2021,6,21,21,992,"KAOU",31.5,238.4,4.6,220
"3681462",2021,6,21,21,992,"WDA7827",21.2,201.8,5.7,80
"3681464",2021,6,21,21,992,"WDA7827",21.2,201.9,5.1,50
"3681583",2021,6,21,21,992,"WGAE",13.1,49.1,NA,NA
"3687457",2021,6,21,22,992,"WDG7520",60.1,210.6,7.2,190
"3687763",2021,6,21,22,992,"AMOUK05",52.4,3,NA,NA
"3688178",2021,6,21,22,992,"WCE5063",42.5,290.7,9.8,200
"3688390",2021,6,21,22,992,"SJA4RSK",37.9,285.5,NA,NA
"3688617",2021,6,21,22,992,"KAOU",31.6,238.6,3.1,230
"3689022",2021,6,21,22,992,"WDA7827",21.3,201.7,3.6,110
"3689123",2021,6,21,22,992,"WGAE",13.2,49.4,4.6,230
"3694920",2021,6,21,23,992,"WDG7520",60.1,210.6,7.2,180
"3695030",2021,6,21,23,992,"AMOUK05",52.5,2.5,NA,NA
"3695436",2021,6,21,23,992,"WCE5063",42.5,290.7,10.8,190
"3695668",2021,6,21,23,992,"SJA4RSK",37.7,285.4,NA,NA
"3695872",2021,6,21,23,992,"KAOU",31.7,238.8,2.6,230
"3696294",2021,6,21,23,992,"WDA7827",21.3,201.7,1.5,190
"3696391",2021,6,21,23,992,"WGAE",13.3,49.7,3.6,220
"3702251",2021,6,22,0,992,"WDG7520",60.1,210.6,6.7,180
"3702557",2021,6,22,0,992,"AMOUK05",52.7,2.1,NA,NA
"3703004",2021,6,22,0,992,"WCE5063",42.6,290.7,9.3,190
"3703265",2021,6,22,0,992,"SJA4RSK",37.6,285.2,NA,NA
"3703502",2021,6,22,0,992,"KAOU",31.8,239,4.1,260
"3703961",2021,6,22,0,992,"WDA7827",21.3,201.7,5.7,130
"3704088",2021,6,22,0,992,"WGAE",13.4,50,2.6,180
"3709968",2021,6,22,1,992,"WDG7520",60.1,210.6,7.2,170
"3710077",2021,6,22,1,992,"AMOUK05",53,1.6,NA,NA
"3710492",2021,6,22,1,992,"WCE5063",42.5,290.7,8.2,190
"3710755",2021,6,22,1,992,"SJA4RSK",37.4,285.1,NA,NA
"37109451",2021,6,22,1,992,"KAOU",31.8,239.2,4.6,290
"3711357",2021,6,22,1,992,"WDA7827",21.3,201.7,3.6,110
"3711458",2021,6,22,1,992,"WGAE",13.5,50.3,3.1,20
"3717298",2021,6,22,2,992,"WDG7520",60.1,210.6,8.2,190
"3717579",2021,6,22,2,992,"AMOUK05",53.2,1.2,NA,NA
"3718005",2021,6,22,2,992,"WCE5063",42.5,290.7,10.3,180
"3718245",2021,6,22,2,992,"SJA4RSK",37.3,285,NA,NA
"37182551",2021,6,22,2,992,"SJA4RSK",37.2,284.9,NA,NA
"3718438",2021,6,22,2,992,"KAOU",31.9,239.4,4.6,310
"3718849",2021,6,22,2,992,"WDA7827",21.3,201.7,2.1,210
"3718952",2021,6,22,2,992,"WGAE",13.6,50.5,1.5,362
"3724777",2021,6,22,3,992,"WDG7520",60.1,210.6,8.7,180
"3724886",2021,6,22,3,992,"AMOUK05",53.4,0.8,NA,NA
"3725300",2021,6,22,3,992,"WCE5063",42.5,290.6,9.3,180
"37255631",2021,6,22,3,992,"SJA4RSK",37.1,284.9,NA,NA
"3725757",2021,6,22,3,992,"KAOU",32,239.6,5.7,300
"3726179",2021,6,22,3,992,"WDA7827",21.4,201.7,3.1,280
"3726185",2021,6,22,3,992,"WDA7827",21.3,201.7,5.7,270
"3726305",2021,6,22,3,992,"WGAE",13.7,50.8,4.1,180
"3732175",2021,6,22,4,992,"WDG7520",60.1,210.6,7.2,170
"3732437",2021,6,22,4,992,"AMOUK05",53.5,0.3,NA,NA
"3732894",2021,6,22,4,992,"WCE5063",42.4,290.4,9.3,190
"3733135",2021,6,22,4,992,"SJA4RSK",37,284.7,NA,NA
"3733308",2021,6,22,4,992,"KAOU",32.1,239.8,6.2,280
"3733724",2021,6,22,4,992,"WDA7827",21.6,201.7,9.8,50
"3733728",2021,6,22,4,992,"WDA7827",21.5,201.7,1.5,330
"3733826",2021,6,22,4,992,"WGAE",13.7,51.1,NA,NA
"3739694",2021,6,22,5,992,"WDG7520",60.1,210.6,6.2,190
"3739955",2021,6,22,5,992,"AMOUK05",53.6,359.9,NA,NA
"3740403",2021,6,22,5,992,"WCE5063",42.4,290.3,6.7,170
"3740657",2021,6,22,5,992,"SJA4RSK",36.9,284.5,NA,NA
"3740810",2021,6,22,5,992,"KAOU",32.2,240.1,4.1,290
"3741220",2021,6,22,5,992,"WDA7827",21.8,201.7,8.2,70
"3741222",2021,6,22,5,992,"WDA7827",21.7,201.7,10.3,60
"3741331",2021,6,22,5,992,"WGAE",13.8,51.4,6.2,200
"3747149",2021,6,22,6,992,"WDG7520",60.1,210.6,7.2,180
"3747253",2021,6,22,6,992,"AMOUK05",53.7,359.7,NA,NA
"3747741",2021,6,22,6,992,"WCE5063",42.3,290.1,7.7,160
"3748026",2021,6,22,6,992,"SJA4RSK",36.8,284.3,NA,NA
"3748213",2021,6,22,6,992,"KAOU",32.2,240.1,5.1,270
"3748633",2021,6,22,6,992,"WDA7827",22,201.8,7.2,80
"3748638",2021,6,22,6,992,"WDA7827",21.9,201.8,7.2,70
"37487671",2021,6,22,6,992,"WGAE",13.9,51.7,10.3,180
"37547021",2021,6,22,7,992,"WDG7520",60.1,210.6,3.1,200
"3754954",2021,6,22,7,992,"AMOUK05",53.7,359.7,NA,NA
"3755443",2021,6,22,7,992,"WCE5063",42.2,289.9,6.7,170
"3755687",2021,6,22,7,992,"SJA4RSK",36.9,284.2,NA,NA
"3755850",2021,6,22,7,992,"KAOU",32.2,240.1,4.6,290
"3756268",2021,6,22,7,992,"WDA7827",22.2,201.8,6.2,70
"3756272",2021,6,22,7,992,"WDA7827",22.1,201.8,6.2,70
"3756377",2021,6,22,7,992,"WGAE",14,52,10.3,180
"3762166",2021,6,22,8,992,"WDG7520",60.1,210.6,0.5,280
"3762265",2021,6,22,8,992,"AMOUK05",53.7,359.7,NA,NA
"3762720",2021,6,22,8,992,"WCE5063",42.1,289.8,8.7,190
"3762942",2021,6,22,8,992,"SJA4RSK",37,283.9,NA,NA
"3762952",2021,6,22,8,992,"SJA4RSK",36.9,284,NA,NA
"3763113",2021,6,22,8,992,"KAOU",32.2,240.1,5.7,280
"3763506",2021,6,22,8,992,"WDA7827",22.4,201.9,5.7,80
"3763509",2021,6,22,8,992,"WDA7827",22.3,201.9,5.1,80
"3763621",2021,6,22,8,992,"WGAE",14.1,52.3,12.3,180
"3769490",2021,6,22,9,992,"WDG7520",60.1,210.6,0.5,190
"37697361",2021,6,22,9,992,"AMOUK05",53.7,359.7,NA,NA
"3770237",2021,6,22,9,992,"WCE5063",42,289.7,1.5,170
"3770461",2021,6,22,9,992,"SJA4RSK",37,283.7,NA,NA
"3770649",2021,6,22,9,992,"KAOU",32.2,240,5.1,300
"3771052",2021,6,22,9,992,"WDA7827",22.5,201.9,6.2,80
"3771054",2021,6,22,9,992,"WDA7827",22.4,201.9,6.2,80
"3771178",2021,6,22,9,992,"WGAE",14.2,52.6,NA,NA
"3777010",2021,6,22,10,992,"WDG7520",60.1,210.6,0.5,180
"37771101",2021,6,22,10,992,"AMOUK05",53.7,359.7,NA,NA
"3777565",2021,6,22,10,992,"WCE5063",41.9,289.6,3.6,200
"3777787",2021,6,22,10,992,"SJA4RSK",36.9,283.7,NA,NA
