"uid","yr","mo","dy","hr","lon","lat","dck","sid","pt","id","sst","at","w","d","slp","n","date.flag","date","local","samp.flag","id.class","date.var","vs","ds","vsi","dsi","lon2","join.id","primary.id","id.tidy"
"67239","01Z7T7",1878,1,22,4,115.5,-11.5,192,1,0,"01206145",30.8,31,1,360,1011.4,6,0,1878-01-22 04:00:00,1878-01-22 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,115.5,"01206144","01206144",NA
"67266","01Z807",1878,1,23,4,115.5,-12.5,192,1,0,"01206145",31.1,31,4.6,203,1010.7,3,0,1878-01-23 04:00:00,1878-01-23 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,115.5,"01206144","01206144",NA
"67294","01Z87G",1878,1,24,4,114.5,-13.5,192,1,0,"01206145",30.8,31,1,203,1011.9,6,0,1878-01-24 04:00:00,1878-01-24 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,114.5,"01206144","01206144",NA
"67320","01Z8DT",1878,1,25,4,114.5,-13.5,192,1,0,"01206145",30.6,31.5,0,361,1011.9,2,0,1878-01-25 04:00:00,1878-01-25 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,114.5,"01206144","01206144",NA
"67346","01Z8KD",1878,1,26,4,113.5,-13.5,192,1,0,"01206145",30.5,31,1,180,1011.5,2,0,1878-01-26 04:00:00,1878-01-26 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,113.5,"01206144","01206144",NA
"67371","01Z8QT",1878,1,27,4,113.5,-13.5,192,1,0,"01206145",30,31.5,4.6,203,1011.9,0,0,1878-01-27 04:00:00,1878-01-27 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,113.5,"01206144","01206144",NA
"67397","01Z8XY",1878,1,28,5,111.5,-13.5,192,1,0,"01206145",28.8,30,4.6,180,1012.4,NA,0,1878-01-28 05:00:00,1878-01-28 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,111.5,"01206144","01206144",NA
"67425","01Z95P",1878,1,29,5,109.5,-14.5,192,1,0,"01206145",29.4,29,6.7,158,1015.1,2,0,1878-01-29 05:00:00,1878-01-29 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,109.5,"01206144","01206144",NA
"67454","01Z9CF",1878,1,30,5,107.5,-15.5,192,1,0,"01206145",28.8,28.5,6.7,158,1015.1,3,0,1878-01-30 05:00:00,1878-01-30 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,107.5,"01206144","01206144",NA
"67483","01Z9IX",1878,1,31,5,104.5,-15.5,192,1,0,"01206145",27.5,27.5,9.3,158,1016.3,4,0,1878-01-31 05:00:00,1878-01-31 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,104.5,"01206144","01206144",NA
"67512","01Z9PY",1878,2,1,5,101.5,-16.5,192,1,0,"01206145",27.5,27.5,9.3,135,1015.9,8,0,1878-02-01 05:00:00,1878-02-01 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,101.5,"01206144","01206144",NA
"67540","01Z9X4",1878,2,2,5,98.5,-17.5,192,1,0,"01206145",27.5,28,6.7,113,1015.5,NA,0,1878-02-02 05:00:00,1878-02-02 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,98.5,"01206144","01206144",NA
"67568","01ZA4J",1878,2,3,6,96.5,-17.5,192,1,0,"01206145",27.2,28.2,4.6,90,1015,4,0,1878-02-03 06:00:00,1878-02-03 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,96.5,"01206144","01206144",NA
"67596","01ZAB7",1878,2,4,6,94.5,-18.5,192,1,0,"01206145",26.2,29,4.6,90,1015.3,7,0,1878-02-04 06:00:00,1878-02-04 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,94.5,"01206144","01206144",NA
"67622","01ZAI4",1878,2,5,6,91.5,-19.5,192,1,0,"01206145",27,28.5,6.7,90,1014.9,3,0,1878-02-05 06:00:00,1878-02-05 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,91.5,"01206144","01206144",NA
"67647","01ZAPG",1878,2,6,6,90.5,-19.5,192,1,0,"01206145",26.2,29,2.6,68,1016,7,0,1878-02-06 06:00:00,1878-02-06 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,90.5,"01206144","01206144",NA
"67671","01ZAX7",1878,2,7,6,88.5,-19.5,192,1,0,"01206145",27.5,28,4.6,180,1015.7,NA,0,1878-02-07 06:00:00,1878-02-07 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,88.5,"01206144","01206144",NA
"67697","01ZB4G",1878,2,8,6,87.5,-20.5,192,1,0,"01206145",27.5,29,1,158,1015.8,6,0,1878-02-08 06:00:00,1878-02-08 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,87.5,"01206144","01206144",NA
"67718","01ZBCD",1878,2,9,6,85.5,-20.5,192,1,0,"01206145",27,27,NA,NA,1014.3,6,0,1878-02-09 06:00:00,1878-02-09 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,85.5,"01206144","01206144",NA
"67742","01ZBJY",1878,2,10,6,84.5,-21.5,192,1,0,"01206145",27.5,27.5,2.6,135,1016.2,2,0,1878-02-10 06:00:00,1878-02-10 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,84.5,"01206144","01206144",NA
"67765","01ZBRC",1878,2,11,7,82.5,-21.5,192,1,0,"01206145",27.5,27.5,6.7,113,1017.6,NA,0,1878-02-11 07:00:00,1878-02-11 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,82.5,"01206144","01206144",NA
"67786","01ZBYB",1878,2,12,7,80.5,-22.5,192,1,0,"01206145",26.5,27.2,2.6,113,1016.3,NA,0,1878-02-12 07:00:00,1878-02-12 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,80.5,"01206144","01206144",NA
"67808","01ZC4T",1878,2,13,7,79.5,-22.5,192,1,0,"01206145",27.5,28,4.6,113,1016.3,1,0,1878-02-13 07:00:00,1878-02-13 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,79.5,"01206144","01206144",NA
"67831","01ZCBZ",1878,2,14,7,78.5,-22.5,192,1,0,"01206145",27,29,2.6,90,1017.9,7,0,1878-02-14 07:00:00,1878-02-14 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,78.5,"01206144","01206144",NA
"67854","01ZCJ6",1878,2,15,7,75.5,-23.5,192,1,0,"01206145",27.2,29.5,4.6,113,1017.5,3,0,1878-02-15 07:00:00,1878-02-15 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,75.5,"01206144","01206144",NA
"67877","01ZCQA",1878,2,16,7,73.5,-23.5,192,1,0,"01206145",27,28,4.6,90,1018.7,7,0,1878-02-16 07:00:00,1878-02-16 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,73.5,"01206144","01206144",NA
"67900","01ZCWX",1878,2,17,7,71.5,-24.5,192,1,0,"01206145",27.1,28.8,9.3,68,1017.7,8,0,1878-02-17 07:00:00,1878-02-17 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,71.5,"01206144","01206144",NA
"67923","01ZD37",1878,2,18,7,68.5,-25.5,192,1,0,"01206145",28.1,NA,15.4,23,1009.5,NA,0,1878-02-18 07:00:00,1878-02-18 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,68.5,"01206144","01206144",NA
"67947","01ZD9P",1878,2,19,8,67.5,-26.5,192,1,0,"01206145",27.7,27.8,6.7,338,1011,3,0,1878-02-19 08:00:00,1878-02-19 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,67.5,"01206144","01206144",NA
"67970","01ZDFW",1878,2,20,8,66.5,-26.5,192,1,0,"01206145",26.9,28,2.6,338,1018.4,7,0,1878-02-20 08:00:00,1878-02-20 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,66.5,"01206144","01206144",NA
"67994","01ZDMC",1878,2,21,8,65.5,-26.5,192,1,0,"01206145",27.2,27.6,1,248,1018.9,7,0,1878-02-21 08:00:00,1878-02-21 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,65.5,"01206144","01206144",NA
"68016","01ZDSW",1878,2,22,8,63.5,-26.5,192,1,0,"01206145",26.2,27,4.6,135,1020.7,2,0,1878-02-22 08:00:00,1878-02-22 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,63.5,"01206144","01206144",NA
"68039","01ZDZ3",1878,2,23,8,60.5,-27.5,192,1,0,"01206145",26.2,26.5,4.6,135,1020.7,3,0,1878-02-23 08:00:00,1878-02-23 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,60.5,"01206144","01206144",NA
"68061","01ZE5G",1878,2,24,8,58.5,-27.5,192,1,0,"01206145",26.9,29,4.6,90,1019.8,3,0,1878-02-24 08:00:00,1878-02-24 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,58.5,"01206144","01206144",NA
"68083","01ZECD",1878,2,25,8,56.5,-27.5,192,1,0,"01206145",26.9,29.5,2.6,68,1020.4,4,0,1878-02-25 08:00:00,1878-02-25 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,56.5,"01206144","01206144",NA
"68105","01ZEIT",1878,2,26,8,54.5,-28.5,192,1,0,"01206145",26.2,27,2.6,90,1021.7,2,0,1878-02-26 08:00:00,1878-02-26 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,54.5,"01206144","01206144",NA
"68127","01ZEP7",1878,2,27,9,52.5,-28.5,192,1,0,"01206145",26.5,27.5,4.6,90,1022.1,NA,0,1878-02-27 09:00:00,1878-02-27 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,52.5,"01206144","01206144",NA
"68149","01ZEVG",1878,2,28,9,50.5,-29.5,192,1,0,"01206145",26.9,29.5,4.6,90,1022.4,NA,0,1878-02-28 09:00:00,1878-02-28 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,50.5,"01206144","01206144",NA
"68171","01ZF22",1878,3,1,9,48.5,-29.5,192,1,0,"01206145",26,28.5,2.6,68,1020.7,7,0,1878-03-01 09:00:00,1878-03-01 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,48.5,"01206144","01206144",NA
"68191","01ZF7Y",1878,3,2,9,46.5,-30.5,192,1,0,"01206145",26,27,2.6,45,1018,8,0,1878-03-02 09:00:00,1878-03-02 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,46.5,"01206144","01206144",NA
"68212","01ZFDU",1878,3,3,9,44.5,-30.5,192,1,0,"01206145",26.5,26,9.3,135,1018.9,4,0,1878-03-03 09:00:00,1878-03-03 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,44.5,"01206144","01206144",NA
"68234","01ZFIY",1878,3,4,9,41.5,-31.5,192,1,0,"01206145",25.6,28,4.6,68,1019.9,1,0,1878-03-04 09:00:00,1878-03-04 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,41.5,"01206144","01206144",NA
"68257","01ZFO6",1878,3,5,9,38.5,-32.5,192,1,0,"01206145",24.9,25.5,6.7,338,1012.8,NA,0,1878-03-05 09:00:00,1878-03-05 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,38.5,"01206144","01206144",NA
"68280","01ZFT9",1878,3,6,10,35.5,-32.5,192,1,0,"01206145",24.8,21,12.3,180,1022.7,4,0,1878-03-06 10:00:00,1878-03-06 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,35.5,"01206144","01206144",NA
"68301","01ZFXY",1878,3,7,10,33.5,-32.5,192,1,0,"01206145",23.8,22.7,4.6,90,1026,1,0,1878-03-07 10:00:00,1878-03-07 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,33.5,"01206144","01206144",NA
"68321","01ZG2U",1878,3,8,10,29.5,-33.5,192,1,0,"01206145",26.2,26.5,9.3,45,1019.1,6,0,1878-03-08 10:00:00,1878-03-08 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,29.5,"01206144","01206144",NA
"68339","01ZG81",1878,3,9,10,26.5,-34.5,192,1,0,"01206145",25.8,25,4.6,225,1018.6,6,0,1878-03-09 10:00:00,1878-03-09 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,26.5,"01206144","01206144",NA
"68359","01ZGDG",1878,3,10,10,24.5,-34.5,192,1,0,"01206145",22.5,22,2.6,225,1019.4,2,0,1878-03-10 10:00:00,1878-03-10 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,24.5,"01206144","01206144",NA
"68381","01ZGJ1",1878,3,11,10,23.5,-34.5,192,1,0,"01206145",21.9,25,0,361,1017.5,7,0,1878-03-11 10:00:00,1878-03-11 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,23.5,"01206144","01206144",NA
"68401","01ZGOA",1878,3,12,11,22.5,-34.5,192,1,0,"01206145",22.5,22.5,1,180,1020,NA,0,1878-03-12 11:00:00,1878-03-12 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,22.5,"01206144","01206144",NA
"68422","01ZGTK",1878,3,13,11,20.5,-35.5,192,1,0,"01206145",21.5,22,9.3,113,1022.4,NA,0,1878-03-13 11:00:00,1878-03-13 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,20.5,"01206144","01206144",NA
"68444","01ZGYN",1878,3,14,11,16.5,-34.5,192,1,0,"01206145",20.2,24,9.3,135,1018,6,0,1878-03-14 11:00:00,1878-03-14 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,16.5,"01206144","01206144",NA
"68467","01ZH3Y",1878,3,15,11,13.5,-32.5,192,1,0,"01206145",20.2,20.5,9.3,158,1019.8,3,0,1878-03-15 11:00:00,1878-03-15 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,13.5,"01206144","01206144",NA
"68488","01ZH8V",1878,3,16,11,10.5,-30.5,192,1,0,"01206146",20,21.5,6.7,158,1020,4,0,1878-03-16 11:00:00,1878-03-16 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,10.5,"01206144","01206144",NA
"68507","01ZHDH",1878,3,17,11,8.5,-28.5,192,1,0,"01206146",20.5,22.8,2.6,158,1019.7,7,0,1878-03-17 11:00:00,1878-03-17 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,8.5,"01206144","01206144",NA
"68550","01ZHM7",1878,3,19,12,6.5,-26.5,192,1,0,"01206146",21,21,4.6,225,1017.7,3,0,1878-03-19 12:00:00,1878-03-19 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,6.5,"01206144","01206144",NA
"68571","01ZHQN",1878,3,20,12,5.5,-25.5,192,1,0,"01206146",22.1,21.5,1,135,1017.9,6,0,1878-03-20 12:00:00,1878-03-20 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,5.5,"01206144","01206144",NA
"68593","01ZHVC",1878,3,21,12,4.5,-24.5,192,1,0,"01206146",22.2,24,4.6,135,1021.1,3,0,1878-03-21 12:00:00,1878-03-21 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,4.5,"01206144","01206144",NA
"68615","01ZI03",1878,3,22,12,2.5,-22.5,192,1,0,"01206146",21.9,24.5,9.3,135,1023.9,1,0,1878-03-22 12:00:00,1878-03-22 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,2.5,"01206144","01206144",NA
"68639","01ZI5M",1878,3,23,12,-0.5,-20.5,192,1,0,"01206146",22.5,23,6.7,113,1022.4,8,0,1878-03-23 12:00:00,1878-03-23 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-0.5,"01206144","01206144",NA
"68664","01ZIAZ",1878,3,24,12,-2.5,-19.5,192,1,0,"01206146",23.1,25,6.7,113,1019.3,7,0,1878-03-24 12:00:00,1878-03-24 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-2.5,"01206144","01206144",NA
"68690","01ZIG6",1878,3,25,12,-4.5,-17.5,192,1,0,"01206146",23.5,24,4.6,68,1015.9,3,0,1878-03-25 12:00:00,1878-03-25 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-4.5,"01206144","01206144",NA
"68716","01ZILS",1878,3,26,12,-5.5,-16.5,192,1,0,"01206146",24.5,26,2.6,68,1016.2,7,0,1878-03-26 12:00:00,1878-03-26 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-5.5,"01206144","01206144",NA
"68741","01ZIR1",1878,3,27,12,-7.5,-15.5,192,1,0,"01206146",25,27,4.6,135,1016.2,7,0,1878-03-27 12:00:00,1878-03-27 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-7.5,"01206144","01206144",NA
"68766","01ZIWX",1878,3,28,13,-8.5,-13.5,192,1,0,"01206146",25.6,26,6.7,135,1016,8,0,1878-03-28 13:00:00,1878-03-28 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-8.5,"01206144","01206144",NA
"68792","01ZJ2R",1878,3,29,13,-10.5,-11.5,192,1,0,"01206146",25.6,27.5,6.7,113,1014.4,8,0,1878-03-29 13:00:00,1878-03-29 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-10.5,"01206144","01206144",NA
"68817","01ZJ8O",1878,3,30,13,-12.5,-10.5,192,1,0,"01206146",26.8,28.2,6.7,135,1013.5,6,0,1878-03-30 13:00:00,1878-03-30 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-12.5,"01206144","01206144",NA
"68842","01ZJEY",1878,3,31,13,-14.5,-9.5,192,1,0,"01206146",27.1,29,6.7,113,1013.6,6,0,1878-03-31 13:00:00,1878-03-31 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-14.5,"01206144","01206144",NA
"68864","01ZJKG",1878,4,1,13,-15.5,-7.5,192,1,0,"01206146",28.2,30.5,4.6,113,1012.3,1,0,1878-04-01 13:00:00,1878-04-01 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-15.5,"01206144","01206144",NA
"68888","01ZJQG",1878,4,2,13,-17.5,-5.5,192,1,0,"01206146",28.2,31.5,6.7,135,1011.9,5,0,1878-04-02 13:00:00,1878-04-02 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-17.5,"01206144","01206144",NA
"68913","01ZJWJ",1878,4,3,13,-19.5,-4.5,192,1,0,"01206146",28.2,30.5,4.6,135,1012.2,2,0,1878-04-03 13:00:00,1878-04-03 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-19.5,"01206144","01206144",NA
"68936","01ZK2Z",1878,4,4,13,-21.5,-2.5,192,1,0,"01206146",28.5,30.5,4.6,113,1012.4,5,0,1878-04-04 13:00:00,1878-04-04 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-21.5,"01206144","01206144",NA
"68959","01ZK9N",1878,4,5,13,-22.5,-0.5,192,1,0,"01206146",28.1,31,4.6,158,1011.9,2,0,1878-04-05 13:00:00,1878-04-05 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-22.5,"01206144","01206144",NA
"uid","yr","mo","dy","hr","lon","lat","dck","sid","pt","id","sst","at","w","d","slp","n","date.flag","date","local","samp.flag","id.class","date.var","vs","ds","vsi","dsi","lon2","join.id","primary.id","id.tidy"
"73629","020KB2",1878,10,2,9,38.5,-43.5,192,1,0,"01206162",7.3,8.9,9.3,315,NA,NA,0,1878-10-02 09:00:00,1878-10-02 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,38.5,"01206162","01206162",NA
"73648","020KGR",1878,10,3,9,42.5,-43.5,192,1,0,"01206162",3.8,4.6,12.3,270,NA,5,0,1878-10-03 09:00:00,1878-10-03 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,42.5,"01206162","01206162",NA
"73668","020KMM",1878,10,4,9,47.5,-43.5,192,1,0,"01206162",3.5,4.1,15.4,270,NA,8,0,1878-10-04 09:00:00,1878-10-04 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,47.5,"01206162","01206162",NA
"73687","020KSK",1878,10,5,9,51.5,-43.5,192,1,0,"01206162",4,3.7,22.6,225,NA,NA,0,1878-10-05 09:00:00,1878-10-05 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,51.5,"01206162","01206162",NA
"73706","020KYV",1878,10,6,8,55.5,-42.5,192,1,0,"01206162",4.3,4.5,22.6,225,NA,6,0,1878-10-06 08:00:00,1878-10-06 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,55.5,"01206162","01206162",NA
"73727","020L4W",1878,10,7,8,59.5,-40.5,192,1,0,"01206162",8,6.9,22.6,203,NA,5,0,1878-10-07 08:00:00,1878-10-07 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,59.5,"01206162","01206162",NA
"73786","020LLI",1878,10,10,7,70.5,-39.5,192,1,0,"01206162",12.8,11.3,9.3,293,NA,NA,0,1878-10-10 07:00:00,1878-10-10 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,70.5,"01206162","01206162",NA
"73810","020LRF",1878,10,11,7,74.5,-39.5,192,1,0,"01206162",12.3,10,6.7,248,NA,NA,0,1878-10-11 07:00:00,1878-10-11 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,74.5,"01206162","01206162",NA
"73833","020LX1",1878,10,12,7,77.5,-38.5,192,1,0,"01206162",12.6,10.9,6.7,225,NA,NA,0,1878-10-12 07:00:00,1878-10-12 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,77.5,"01206162","01206162",NA
"73856","020M2E",1878,10,13,7,80.5,-38.5,192,1,0,"01206162",13.1,12.5,1,180,NA,NA,0,1878-10-13 07:00:00,1878-10-13 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,80.5,"01206162","01206162",NA
"73877","020M7G",1878,10,14,7,82.5,-37.5,192,1,0,"01206162",12.1,10.6,6.7,135,NA,NA,0,1878-10-14 07:00:00,1878-10-14 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,82.5,"01206162","01206162",NA
"73897","020MC3",1878,10,15,6,84.5,-37.5,192,1,0,"01206162",12.4,11.6,12.3,360,NA,8,0,1878-10-15 06:00:00,1878-10-15 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,84.5,"01206162","01206162",NA
"73918","020MGW",1878,10,16,6,88.5,-36.5,192,1,0,"01206162",13.1,13.3,12.3,293,NA,5,0,1878-10-16 06:00:00,1878-10-16 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,88.5,"01206162","01206162",NA
"73940","020MLP",1878,10,17,6,92.5,-34.5,192,1,0,"01206162",13.4,14.5,9.3,293,NA,5,0,1878-10-17 06:00:00,1878-10-17 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,92.5,"01206162","01206162",NA
"73963","020MQK",1878,10,18,6,94.5,-32.5,192,1,0,"01206162",15.4,15.8,12.3,315,NA,6,0,1878-10-18 06:00:00,1878-10-18 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,94.5,"01206162","01206162",NA
"73985","020MVE",1878,10,19,6,97.5,-29.5,192,1,0,"01206162",18.9,19,12.3,315,NA,2,0,1878-10-19 06:00:00,1878-10-19 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,97.5,"01206162","01206162",NA
"74013","020N13",1878,10,20,5,99.5,-27.5,192,1,0,"01206162",20.4,20.6,4.6,338,NA,NA,0,1878-10-20 05:00:00,1878-10-20 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,99.5,"01206162","01206162",NA
"74042","020N7X",1878,10,21,5,100.5,-26.5,192,1,0,"01206162",22.8,22.7,2.6,338,NA,2,0,1878-10-21 05:00:00,1878-10-21 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,100.5,"01206162","01206162",NA
